# Program:featureCounts v2.0.4; Command:"featureCounts" "-p" "-a" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks.saf" "-F" "SAF" "-o" "/mnt/beegfs/home/s430452/epigenetics/results/s08_counts/master_peaks_counts.txt" "-T" "6" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam" "/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2ko_final.bam	/mnt/beegfs/home/s430452/epigenetics/results/s05_final_bams/ARID2wt_final.bam
master_peak_6704	chr5	147177166	147177969	.	804	235	364
master_peak_6705	chr5	147188793	147189256	.	464	103	80
master_peak_6706	chr5	147190144	147190888	.	745	194	199
master_peak_6707	chr5	147208222	147208548	.	327	58	75
master_peak_6708	chr5	147216393	147217122	.	730	88	168
master_peak_6709	chr5	147223983	147224814	.	832	113	76
master_peak_6710	chr5	147234183	147235399	.	1217	223	443
master_peak_6711	chr5	147260465	147260786	.	322	12	12
master_peak_6712	chr5	147303847	147304462	.	616	105	176
master_peak_6713	chr5	147310186	147310824	.	639	293	294
master_peak_6714	chr5	147339265	147339549	.	285	25	28
master_peak_6715	chr5	147352343	147352925	.	583	25	39
master_peak_6716	chr5	147369730	147370194	.	465	39	32
master_peak_6717	chr5	147382864	147383086	.	223	24	19
master_peak_6718	chr5	147391726	147392313	.	588	365	391
master_peak_6719	chr5	147403690	147404921	.	1232	743	739
master_peak_6720	chr5	147437390	147437780	.	391	47	31
master_peak_6721	chr5	147439329	147439709	.	381	69	28
master_peak_6722	chr5	147445250	147445527	.	278	24	21
master_peak_6723	chr5	147453428	147454652	.	1225	432	725
master_peak_6724	chr5	147464330	147464802	.	473	87	69
master_peak_6725	chr5	147481876	147482335	.	460	40	28
master_peak_6726	chr5	147507774	147508116	.	343	91	102
master_peak_6727	chr5	147508978	147510528	.	1551	850	1083
master_peak_6728	chr5	147519413	147519917	.	505	68	53
master_peak_6729	chr5	147522434	147522748	.	315	37	60
master_peak_6730	chr5	147530726	147531468	.	743	464	446
master_peak_6731	chr5	147535417	147536103	.	687	352	404
master_peak_6732	chr5	147539157	147539451	.	295	88	88
master_peak_6733	chr5	147547710	147547980	.	271	25	17
master_peak_6734	chr5	147558793	147559149	.	357	180	178
master_peak_6735	chr5	147559661	147559990	.	330	98	65
master_peak_6736	chr5	147565470	147566031	.	562	386	295
master_peak_6737	chr5	147567721	147568254	.	534	289	263
master_peak_6738	chr5	147576747	147577446	.	700	112	82
master_peak_6739	chr5	147578546	147578853	.	308	37	54
master_peak_6740	chr5	147619325	147619772	.	448	24	70
master_peak_6741	chr5	147627980	147628653	.	674	175	170
master_peak_6742	chr5	147658390	147658902	.	513	19	41
master_peak_6743	chr5	147685989	147686532	.	544	81	85
master_peak_6744	chr5	147763960	147764543	.	584	80	482
master_peak_6745	chr5	147782310	147782922	.	613	75	301
master_peak_6746	chr5	147809925	147810291	.	367	12	49
master_peak_6747	chr5	147822458	147822989	.	532	93	94
master_peak_6748	chr5	147838954	147839417	.	464	18	61
master_peak_6749	chr5	147857353	147857794	.	442	60	52
master_peak_6750	chr5	147886974	147887305	.	332	64	51
master_peak_6751	chr5	147887847	147888506	.	660	53	122
master_peak_6752	chr5	147898669	147899511	.	843	290	496
master_peak_6753	chr5	147906293	147907007	.	715	310	415
master_peak_6754	chr5	147918097	147918746	.	650	74	104
master_peak_6755	chr5	147934855	147935333	.	479	91	102
master_peak_6756	chr5	147939303	147939899	.	597	51	153
master_peak_6757	chr5	147949849	147950335	.	487	67	62
master_peak_6758	chr5	147957748	147957966	.	219	7	12
master_peak_6759	chr5	147966879	147967111	.	233	5	19
master_peak_6760	chr5	148011610	148012123	.	514	55	219
master_peak_6761	chr5	148014230	148014673	.	444	15	142
master_peak_6762	chr5	148094274	148094643	.	370	13	44
master_peak_6763	chr5	148120881	148121478	.	598	59	88
master_peak_6764	chr5	148125617	148125880	.	264	9	43
master_peak_6765	chr5	148146065	148146387	.	323	1	23
master_peak_6766	chr5	148186219	148186753	.	535	37	175
master_peak_6767	chr5	148202605	148203057	.	453	13	57
master_peak_6768	chr5	148224297	148224640	.	344	5	39
master_peak_6769	chr5	148248541	148249158	.	618	18	96
master_peak_6770	chr5	148268494	148269144	.	651	52	143
master_peak_6771	chr5	148290345	148290847	.	503	37	58
master_peak_6772	chr5	148306375	148306665	.	291	4	22
master_peak_6773	chr5	148314033	148314425	.	393	13	23
master_peak_6774	chr5	148320161	148320891	.	731	44	110
master_peak_6775	chr5	148336765	148337319	.	555	11	55
master_peak_6776	chr5	148362455	148362761	.	307	16	60
master_peak_6777	chr5	148374616	148375211	.	596	233	242
master_peak_6778	chr5	148381818	148382199	.	382	245	193
master_peak_6779	chr5	148383549	148384430	.	882	789	1069
master_peak_6780	chr5	148393353	148393648	.	296	22	26
master_peak_6781	chr5	148398775	148399168	.	394	27	15
master_peak_6782	chr5	148416827	148417300	.	474	31	83
master_peak_6783	chr5	148443793	148444384	.	592	124	112
master_peak_6784	chr5	148457095	148457539	.	445	45	24
master_peak_6785	chr5	148466320	148466693	.	374	24	24
master_peak_6786	chr5	148482968	148483279	.	312	33	37
master_peak_6787	chr5	148491045	148491387	.	343	16	14
master_peak_6788	chr5	148539593	148539851	.	259	50	39
master_peak_6789	chr5	148542807	148543267	.	461	37	113
master_peak_6790	chr5	148585954	148586224	.	271	27	24
master_peak_6791	chr5	148623476	148624157	.	682	51	128
master_peak_6792	chr5	148658190	148658615	.	426	19	62
master_peak_6793	chr5	148687451	148687902	.	452	153	158
master_peak_6794	chr5	148697354	148697950	.	597	82	217
master_peak_6795	chr5	148708874	148709242	.	369	23	34
master_peak_6796	chr5	148730680	148731616	.	937	372	319
master_peak_6797	chr5	148732765	148732985	.	221	36	55
master_peak_6798	chr5	148733356	148734113	.	758	158	190
master_peak_6799	chr5	148741220	148741800	.	581	129	113
master_peak_6800	chr5	148760855	148761428	.	574	24	75
master_peak_6801	chr5	148776426	148777431	.	1006	427	515
master_peak_6802	chr5	148788764	148789027	.	264	54	60
master_peak_6803	chr5	148791200	148791938	.	739	240	177
master_peak_6804	chr5	148799918	148800166	.	249	61	66
master_peak_6805	chr5	148805256	148805801	.	546	173	279
master_peak_6806	chr5	148820744	148821102	.	359	92	86
master_peak_6807	chr5	148825860	148826878	.	1019	1296	1495
master_peak_6808	chr5	148846887	148847598	.	712	122	159
master_peak_6809	chr5	148910428	148911229	.	802	1650	2182
master_peak_6810	chr5	148912794	148914370	.	1577	1887	2309
master_peak_6811	chr5	148928221	148928540	.	320	55	122
master_peak_6812	chr5	148939578	148940256	.	679	83	108
master_peak_6813	chr5	148957341	148958221	.	881	144	171
master_peak_6814	chr5	148965569	148966658	.	1090	1827	2031
master_peak_6815	chr5	148972791	148973699	.	909	489	608
master_peak_6816	chr5	148984312	148984978	.	667	359	425
master_peak_6817	chr5	148987434	148987785	.	352	168	154
master_peak_6818	chr5	148998312	148998632	.	321	191	191
master_peak_6819	chr5	149001941	149003396	.	1456	1648	1954
master_peak_6820	chr5	149010908	149011556	.	649	444	453
master_peak_6821	chr5	149024429	149025219	.	791	56	60
master_peak_6822	chr5	149035397	149035744	.	348	193	171
master_peak_6823	chr5	149037649	149038400	.	752	844	733
master_peak_6824	chr5	149053073	149053385	.	313	20	42
master_peak_6825	chr5	149062328	149063582	.	1255	3126	3423
master_peak_6826	chr5	149071638	149072144	.	507	63	87
master_peak_6827	chr5	149073350	149073655	.	306	35	45
master_peak_6828	chr5	149114394	149115174	.	781	383	453
master_peak_6829	chr5	149121028	149121317	.	290	22	16
master_peak_6830	chr5	149127920	149128496	.	577	190	197
master_peak_6831	chr5	149134265	149136052	.	1788	1504	1472
master_peak_6832	chr5	149141208	149142753	.	1546	1020	1194
master_peak_6833	chr5	149144613	149144915	.	303	167	140
master_peak_6834	chr5	149151716	149152023	.	308	57	55
master_peak_6835	chr5	149152401	149152763	.	363	61	75
master_peak_6836	chr5	149162102	149163138	.	1037	1029	1037
master_peak_6837	chr5	149172067	149172970	.	904	508	576
master_peak_6838	chr5	149174004	149175121	.	1118	376	508
master_peak_6839	chr5	149181823	149182589	.	767	56	102
master_peak_6840	chr5	149187417	149188086	.	670	183	120
master_peak_6841	chr5	149203914	149204287	.	374	69	54
master_peak_6842	chr5	149210142	149210609	.	468	138	37
master_peak_6843	chr5	149215817	149216122	.	306	46	32
master_peak_6844	chr5	149227199	149227625	.	427	115	118
master_peak_6845	chr5	149228905	149229428	.	524	320	349
master_peak_6846	chr5	149265534	149266059	.	526	168	118
master_peak_6847	chr5	149267311	149267735	.	425	142	161
master_peak_6848	chr5	149269104	149269375	.	272	149	116
master_peak_6849	chr5	149271529	149272617	.	1089	390	511
master_peak_6850	chr5	149296140	149297003	.	864	563	555
master_peak_6851	chr5	149317094	149317778	.	685	194	148
master_peak_6852	chr5	149320752	149321249	.	498	57	127
master_peak_6853	chr5	149344922	149345909	.	988	778	1009
master_peak_6854	chr5	149357525	149358563	.	1039	953	1150
master_peak_6855	chr5	149367282	149367945	.	664	384	386
master_peak_6856	chr5	149371319	149371810	.	492	236	231
master_peak_6857	chr5	149381667	149382332	.	666	249	256
master_peak_6858	chr5	149392482	149393065	.	584	161	116
master_peak_6859	chr5	149404479	149405342	.	864	516	481
master_peak_6860	chr5	149427012	149427362	.	351	76	104
master_peak_6861	chr5	149430365	149430767	.	403	101	107
master_peak_6862	chr5	149430993	149431309	.	317	69	92
master_peak_6863	chr5	149434381	149434893	.	513	195	134
master_peak_6864	chr5	149439845	149440517	.	673	425	335
master_peak_6865	chr5	149442617	149443045	.	429	303	310
master_peak_6866	chr5	149445753	149446364	.	612	592	591
master_peak_6867	chr5	149452096	149452642	.	547	489	488
master_peak_6868	chr5	149453123	149453707	.	585	609	809
master_peak_6869	chr5	149455876	149456492	.	617	672	620
master_peak_6870	chr5	149466271	149466945	.	675	226	310
master_peak_6871	chr5	149471607	149472056	.	450	94	76
master_peak_6872	chr5	149474208	149474929	.	722	167	133
master_peak_6873	chr5	149485689	149487053	.	1365	2749	3291
master_peak_6874	chr5	149500976	149501371	.	396	64	39
master_peak_6875	chr5	149508109	149509172	.	1064	323	285
master_peak_6876	chr5	149515836	149516116	.	281	67	56
master_peak_6877	chr5	149551004	149551965	.	962	1422	1665
master_peak_6878	chr5	149561526	149562374	.	849	659	673
master_peak_6879	chr5	149564681	149565181	.	501	362	352
master_peak_6880	chr5	149581043	149581736	.	694	64	212
master_peak_6881	chr5	149586940	149587188	.	249	16	16
master_peak_6882	chr5	149595067	149595598	.	532	137	141
master_peak_6883	chr5	149605807	149606533	.	727	556	550
master_peak_6884	chr5	149618592	149619422	.	831	726	726
master_peak_6885	chr5	149632502	149632947	.	446	109	151
master_peak_6886	chr5	149636710	149637202	.	493	242	197
master_peak_6887	chr5	149648992	149649393	.	402	43	41
master_peak_6888	chr5	149654225	149654455	.	231	24	11
master_peak_6889	chr5	149656699	149656994	.	296	39	48
master_peak_6890	chr5	149666034	149666583	.	550	72	54
master_peak_6891	chr5	149667429	149667962	.	534	123	91
master_peak_6892	chr5	149694034	149694322	.	289	21	53
master_peak_6893	chr5	149697108	149697332	.	225	28	26
master_peak_6894	chr5	149729837	149732243	.	2407	936	1108
master_peak_6895	chr5	149735146	149735429	.	284	65	63
master_peak_6896	chr5	149748635	149748965	.	331	23	31
master_peak_6897	chr5	149749781	149750208	.	428	22	39
master_peak_6898	chr5	149760129	149760802	.	674	61	56
master_peak_6899	chr5	149798922	149799550	.	629	115	100
master_peak_6900	chr5	149805716	149806462	.	747	432	447
master_peak_6901	chr5	149828334	149828939	.	606	285	269
master_peak_6902	chr5	149831503	149831823	.	321	75	122
master_peak_6903	chr5	149834193	149834671	.	479	210	144
master_peak_6904	chr5	149837632	149837983	.	352	228	216
master_peak_6905	chr5	149839284	149839600	.	317	151	142
master_peak_6906	chr5	149853056	149853451	.	396	190	145
master_peak_6907	chr5	149855148	149855864	.	717	588	719
master_peak_6908	chr5	149871339	149871653	.	315	12	21
master_peak_6909	chr5	149886019	149886497	.	479	103	133
master_peak_6910	chr5	149887401	149888135	.	735	152	194
master_peak_6911	chr5	149895621	149896455	.	835	112	134
master_peak_6912	chr5	149904396	149904634	.	239	34	24
master_peak_6913	chr5	149913789	149914274	.	486	29	54
master_peak_6914	chr5	149932104	149933231	.	1128	489	469
master_peak_6915	chr5	149938859	149939534	.	676	812	742
master_peak_6916	chr5	149941081	149941846	.	766	1045	768
master_peak_6917	chr5	149959462	149959915	.	454	253	191
master_peak_6918	chr5	149960315	149961207	.	893	1320	1522
master_peak_6919	chr5	149990669	149991041	.	373	136	131
master_peak_6920	chr5	150000031	150001197	.	1167	1091	1313
master_peak_6921	chr5	150001433	150001984	.	552	216	334
master_peak_6922	chr5	150021640	150022797	.	1158	838	757
master_peak_6923	chr5	150036319	150037023	.	705	1019	1054
master_peak_6924	chr5	150043865	150044637	.	773	99	180
master_peak_6925	chr5	150050040	150050670	.	631	333	268
master_peak_6926	chr5	150053051	150053638	.	588	344	391
master_peak_6927	chr5	150058627	150059280	.	654	241	291
master_peak_6928	chr5	150065403	150065954	.	552	54	131
master_peak_6929	chr5	150067045	150067561	.	517	128	172
master_peak_6930	chr5	150075873	150076137	.	265	16	42
master_peak_6931	chr5	150092306	150092750	.	445	26	39
master_peak_6932	chr5	150112293	150113238	.	946	578	652
master_peak_6933	chr5	150122137	150122458	.	322	40	34
master_peak_6934	chr5	150129652	150130394	.	743	320	329
master_peak_6935	chr5	150142840	150143714	.	875	314	374
master_peak_6936	chr5	150155427	150156202	.	776	242	431
master_peak_6937	chr5	150161215	150162057	.	843	687	632
master_peak_6938	chr5	150175475	150175951	.	477	101	102
master_peak_6939	chr5	150190942	150191414	.	473	42	36
master_peak_6940	chr5	150208427	150209615	.	1189	561	799
master_peak_6941	chr5	150217874	150218746	.	873	398	381
master_peak_6942	chr5	150227403	150227871	.	469	49	46
master_peak_6943	chr5	150245506	150245763	.	258	35	30
master_peak_6944	chr5	150258125	150258497	.	373	45	74
master_peak_6945	chr5	150263685	150264564	.	880	713	622
master_peak_6946	chr5	150272493	150273011	.	519	226	182
master_peak_6947	chr5	150278651	150279443	.	793	415	586
master_peak_6948	chr5	150285231	150285459	.	229	55	21
master_peak_6949	chr5	150286874	150287148	.	275	57	57
master_peak_6950	chr5	150295117	150295598	.	482	107	73
master_peak_6951	chr5	150302367	150303010	.	644	46	187
master_peak_6952	chr5	150307620	150308074	.	455	87	162
master_peak_6953	chr5	150316882	150317790	.	909	1372	1560
master_peak_6954	chr5	150320153	150320504	.	352	145	244
master_peak_6955	chr5	150322347	150322640	.	294	105	147
master_peak_6956	chr5	150339072	150339431	.	360	39	46
master_peak_6957	chr5	150350415	150351175	.	761	357	316
master_peak_6958	chr5	150357294	150358453	.	1160	985	1227
master_peak_6959	chr5	150378052	150378462	.	411	42	57
master_peak_6960	chr5	150393086	150393305	.	220	57	42
master_peak_6961	chr5	150394024	150394609	.	586	183	226
master_peak_6962	chr5	150398745	150399220	.	476	162	143
master_peak_6963	chr5	150409675	150410391	.	717	807	978
master_peak_6964	chr5	150412353	150413360	.	1008	1808	2027
master_peak_6965	chr5	150419926	150420287	.	362	40	38
master_peak_6966	chr5	150426070	150426662	.	593	151	137
master_peak_6967	chr5	150428427	150428794	.	368	47	46
master_peak_6968	chr5	150436010	150436550	.	541	399	372
master_peak_6969	chr5	150439318	150439564	.	247	97	74
master_peak_6970	chr5	150441339	150442480	.	1142	248	190
master_peak_6971	chr5	150449320	150450274	.	955	929	1032
master_peak_6972	chr5	150458638	150459462	.	825	314	353
master_peak_6973	chr5	150469530	150470343	.	814	1083	1380
master_peak_6974	chr5	150472833	150473373	.	541	607	632
master_peak_6975	chr5	150474112	150474416	.	305	336	387
master_peak_6976	chr5	150477523	150477905	.	383	264	209
master_peak_6977	chr5	150485595	150486167	.	573	148	219
master_peak_6978	chr5	150486692	150487109	.	418	178	233
master_peak_6979	chr5	150487863	150488905	.	1043	624	696
master_peak_6980	chr5	150489461	150490051	.	591	303	301
master_peak_6981	chr5	150492527	150492962	.	436	408	416
master_peak_6982	chr5	150497326	150498179	.	854	963	937
master_peak_6983	chr5	150504892	150505291	.	400	47	151
master_peak_6984	chr5	150514526	150515425	.	900	493	521
master_peak_6985	chr5	150523540	150524155	.	616	325	275
master_peak_6986	chr5	150538281	150538637	.	357	116	124
master_peak_6987	chr5	150540846	150541179	.	334	86	93
master_peak_6988	chr5	150544586	150545168	.	583	293	306
master_peak_6989	chr5	150559854	150561377	.	1524	547	530
master_peak_6990	chr5	150574261	150574716	.	456	53	77
master_peak_6991	chr5	150593701	150594097	.	397	32	38
master_peak_6992	chr5	150600169	150600526	.	358	63	46
master_peak_6993	chr5	150610257	150610560	.	304	31	30
master_peak_6994	chr5	150632732	150633054	.	323	94	129
master_peak_6995	chr5	150637433	150638021	.	589	545	583
master_peak_6996	chr5	150640245	150641437	.	1193	885	1143
master_peak_6997	chr5	150642451	150643036	.	586	382	455
master_peak_6998	chr5	150656298	150657247	.	950	403	446
master_peak_6999	chr5	150665041	150665399	.	359	195	266
master_peak_7000	chr5	150672440	150672741	.	302	19	60
master_peak_7001	chr5	150673857	150674452	.	596	149	121
master_peak_7002	chr5	150700407	150701419	.	1013	682	907
master_peak_7003	chr5	150758352	150759380	.	1029	1770	2007
master_peak_7004	chr5	150774161	150774400	.	240	103	153
master_peak_7005	chr5	150778285	150779374	.	1090	418	683
master_peak_7006	chr5	150789994	150790774	.	781	617	690
master_peak_7007	chr5	150800985	150801822	.	838	234	238
master_peak_7008	chr5	150816937	150817263	.	327	28	34
master_peak_7009	chr5	150846713	150847532	.	820	240	263
master_peak_7010	chr5	150904646	150905337	.	692	122	227
master_peak_7011	chr5	150918448	150918932	.	485	69	121
master_peak_7012	chr5	150945585	150945994	.	410	50	82
master_peak_7013	chr5	150964496	150964722	.	227	4	20
master_peak_7014	chr5	150989623	150989964	.	342	46	43
master_peak_7015	chr5	151002219	151002781	.	563	105	76
master_peak_7016	chr5	151034739	151035154	.	416	129	84
master_peak_7017	chr5	151038853	151039143	.	291	61	61
master_peak_7018	chr5	151040309	151040753	.	445	88	71
master_peak_7019	chr5	151051341	151052233	.	893	363	333
master_peak_7020	chr5	151063143	151063658	.	516	150	121
master_peak_7021	chr5	151068163	151068793	.	631	122	380
master_peak_7022	chr5	151072410	151073010	.	601	615	566
master_peak_7023	chr5	151075779	151076328	.	550	376	373
master_peak_7024	chr5	151079966	151081507	.	1542	1181	1476
master_peak_7025	chr5	151083328	151083703	.	376	261	295
master_peak_7026	chr5	151085652	151086367	.	716	117	380
master_peak_7027	chr5	151086860	151087475	.	616	136	344
master_peak_7028	chr5	151092640	151094473	.	1834	857	1267
master_peak_7029	chr5	151115103	151115782	.	680	129	110
master_peak_7030	chr5	151126200	151126561	.	362	79	118
master_peak_7031	chr5	151155613	151156411	.	799	139	331
master_peak_7032	chr5	151156962	151158275	.	1314	494	840
master_peak_7033	chr5	151164635	151165217	.	583	226	236
